action,sample,imgPath,vidPath,dataset,one_person,face_visible,gender,age,race
hopscotch_spin,009,/images/hopscotch_spin/hopscotch_spin_009.png,/video/hopscotch_spin/hopscotch_spin_009.png,default,yes,not-visible,female,adult,southeast-asian
hopscotch_spin,010,/images/hopscotch_spin/hopscotch_spin_010.png,/video/hopscotch_spin/hopscotch_spin_010.png,default,yes,visible,male,child,white
hopscotch_spin,011,/images/hopscotch_spin/hopscotch_spin_011.png,/video/hopscotch_spin/hopscotch_spin_011.png,default,no,visible,female,child,indian
hopscotch_spin,012,/images/hopscotch_spin/hopscotch_spin_012.png,/video/hopscotch_spin/hopscotch_spin_012.png,default,no,visible,male,child,southeast-asian
hopscotch_spin,013,/images/hopscotch_spin/hopscotch_spin_013.png,/video/hopscotch_spin/hopscotch_spin_013.png,default,no,not-visible,male,child,southeast-asian
hopscotch_spin,014,/images/hopscotch_spin/hopscotch_spin_014.png,/video/hopscotch_spin/hopscotch_spin_014.png,default,yes,visible,female,child,white
hopscotch_spin,015,/images/hopscotch_spin/hopscotch_spin_015.png,/video/hopscotch_spin/hopscotch_spin_015.png,default,yes,not-visible,male,child,southeast-asian
hopscotch_spin,016,/images/hopscotch_spin/hopscotch_spin_016.png,/video/hopscotch_spin/hopscotch_spin_016.png,default,yes,not-visible,female,child,white
hopscotch_spin,017,/images/hopscotch_spin/hopscotch_spin_017.png,/video/hopscotch_spin/hopscotch_spin_017.png,default,yes,visible,female,child,white
hopscotch_spin,018,/images/hopscotch_spin/hopscotch_spin_018.png,/video/hopscotch_spin/hopscotch_spin_018.png,default,yes,not-visible,female,adult,white
hopscotch_spin,019,/images/hopscotch_spin/hopscotch_spin_019.png,/video/hopscotch_spin/hopscotch_spin_019.png,default,yes,not-visible,male,child,white
horizontalbar_flip,000,/images/horizontalbar_flip/horizontalbar_flip_000.png,/video/horizontalbar_flip/horizontalbar_flip_000.png,default,no,not-visible,male,adult,white
horizontalbar_flip,001,/images/horizontalbar_flip/horizontalbar_flip_001.png,/video/horizontalbar_flip/horizontalbar_flip_001.png,default,no,not-visible,male,adult,white
horizontalbar_flip,002,/images/horizontalbar_flip/horizontalbar_flip_002.png,/video/horizontalbar_flip/horizontalbar_flip_002.png,default,yes,not-visible,male,adult,white
horizontalbar_flip,003,/images/horizontalbar_flip/horizontalbar_flip_003.png,/video/horizontalbar_flip/horizontalbar_flip_003.png,default,no,not-visible,male,adult,white
horizontalbar_flip,004,/images/horizontalbar_flip/horizontalbar_flip_004.png,/video/horizontalbar_flip/horizontalbar_flip_004.png,default,no,not-visible,male,adult,white
horizontalbar_flip,005,/images/horizontalbar_flip/horizontalbar_flip_005.png,/video/horizontalbar_flip/horizontalbar_flip_005.png,default,no,not-visible,male,adult,white
horizontalbar_flip,006,/images/horizontalbar_flip/horizontalbar_flip_006.png,/video/horizontalbar_flip/horizontalbar_flip_006.png,default,no,not-visible,male,adult,middle-eastern
horizontalbar_flip,007,/images/horizontalbar_flip/horizontalbar_flip_007.png,/video/horizontalbar_flip/horizontalbar_flip_007.png,default,no,not-visible,male,adult,white
horizontalbar_flip,008,/images/horizontalbar_flip/horizontalbar_flip_008.png,/video/horizontalbar_flip/horizontalbar_flip_008.png,default,no,not-visible,female,adult,white
horizontalbar_flip,009,/images/horizontalbar_flip/horizontalbar_flip_009.png,/video/horizontalbar_flip/horizontalbar_flip_009.png,default,yes,not-visible,male,adult,middle-eastern
horizontalbar_flip,010,/images/horizontalbar_flip/horizontalbar_flip_010.png,/video/horizontalbar_flip/horizontalbar_flip_010.png,default,yes,not-visible,male,adult,southeast-asian
horizontalbar_flip,011,/images/horizontalbar_flip/horizontalbar_flip_011.png,/video/horizontalbar_flip/horizontalbar_flip_011.png,default,no,not-visible,female,adult,white
horizontalbar_flip,012,/images/horizontalbar_flip/horizontalbar_flip_012.png,/video/horizontalbar_flip/horizontalbar_flip_012.png,default,no,not-visible,male,adult,white
horizontalbar_flip,013,/images/horizontalbar_flip/horizontalbar_flip_013.png,/video/horizontalbar_flip/horizontalbar_flip_013.png,default,yes,not-visible,male,adult,unknown
horizontalbar_flip,014,/images/horizontalbar_flip/horizontalbar_flip_014.png,/video/horizontalbar_flip/horizontalbar_flip_014.png,default,yes,not-visible,male,adult,white
horizontalbar_flip,015,/images/horizontalbar_flip/horizontalbar_flip_015.png,/video/horizontalbar_flip/horizontalbar_flip_015.png,default,no,not-visible,female,adult,white
horizontalbar_flip,016,/images/horizontalbar_flip/horizontalbar_flip_016.png,/video/horizontalbar_flip/horizontalbar_flip_016.png,default,yes,not-visible,male,adult,white
horizontalbar_flip,017,/images/horizontalbar_flip/horizontalbar_flip_017.png,/video/horizontalbar_flip/horizontalbar_flip_017.png,default,yes,not-visible,male,adult,white
horizontalbar_flip,018,/images/horizontalbar_flip/horizontalbar_flip_018.png,/video/horizontalbar_flip/horizontalbar_flip_018.png,default,no,not-visible,male,adult,white
horizontalbar_flip,019,/images/horizontalbar_flip/horizontalbar_flip_019.png,/video/horizontalbar_flip/horizontalbar_flip_019.png,default,yes,not-visible,male,adult,white
horizontalbar_jump,000,/images/horizontalbar_jump/horizontalbar_jump_000.png,/video/horizontalbar_jump/horizontalbar_jump_000.png,default,no,not-visible,female,adult,white
horizontalbar_jump,001,/images/horizontalbar_jump/horizontalbar_jump_001.png,/video/horizontalbar_jump/horizontalbar_jump_001.png,default,no,not-visible,male,adult,white
horizontalbar_jump,002,/images/horizontalbar_jump/horizontalbar_jump_002.png,/video/horizontalbar_jump/horizontalbar_jump_002.png,default,yes,not-visible,male,adult,east-asian
horizontalbar_jump,003,/images/horizontalbar_jump/horizontalbar_jump_003.png,/video/horizontalbar_jump/horizontalbar_jump_003.png,default,yes,not-visible,male,adult,east-asian
horizontalbar_jump,004,/images/horizontalbar_jump/horizontalbar_jump_004.png,/video/horizontalbar_jump/horizontalbar_jump_004.png,default,no,not-visible,male,adult,white
horizontalbar_jump,005,/images/horizontalbar_jump/horizontalbar_jump_005.png,/video/horizontalbar_jump/horizontalbar_jump_005.png,default,no,not-visible,male,adult,white
horizontalbar_jump,006,/images/horizontalbar_jump/horizontalbar_jump_006.png,/video/horizontalbar_jump/horizontalbar_jump_006.png,default,no,not-visible,male,adult,middle-eastern
horizontalbar_jump,007,/images/horizontalbar_jump/horizontalbar_jump_007.png,/video/horizontalbar_jump/horizontalbar_jump_007.png,default,no,not-visible,male,adult,white
horizontalbar_jump,008,/images/horizontalbar_jump/horizontalbar_jump_008.png,/video/horizontalbar_jump/horizontalbar_jump_008.png,default,no,not-visible,male,adult,white
horizontalbar_jump,009,/images/horizontalbar_jump/horizontalbar_jump_009.png,/video/horizontalbar_jump/horizontalbar_jump_009.png,default,yes,not-visible,male,adult,middle-eastern
horizontalbar_jump,010,/images/horizontalbar_jump/horizontalbar_jump_010.png,/video/horizontalbar_jump/horizontalbar_jump_010.png,default,yes,not-visible,male,adult,southeast-asian
horizontalbar_jump,011,/images/horizontalbar_jump/horizontalbar_jump_011.png,/video/horizontalbar_jump/horizontalbar_jump_011.png,default,no,not-visible,male,adult,white
horizontalbar_jump,012,/images/horizontalbar_jump/horizontalbar_jump_012.png,/video/horizontalbar_jump/horizontalbar_jump_012.png,default,no,not-visible,male,adult,white
horizontalbar_jump,013,/images/horizontalbar_jump/horizontalbar_jump_013.png,/video/horizontalbar_jump/horizontalbar_jump_013.png,default,no,not-visible,female,adult,white
horizontalbar_jump,014,/images/horizontalbar_jump/horizontalbar_jump_014.png,/video/horizontalbar_jump/horizontalbar_jump_014.png,default,yes,not-visible,male,adult,white
horizontalbar_jump,015,/images/horizontalbar_jump/horizontalbar_jump_015.png,/video/horizontalbar_jump/horizontalbar_jump_015.png,default,no,not-visible,male,adult,white
horizontalbar_jump,016,/images/horizontalbar_jump/horizontalbar_jump_016.png,/video/horizontalbar_jump/horizontalbar_jump_016.png,default,yes,not-visible,male,adult,white
horizontalbar_jump,017,/images/horizontalbar_jump/horizontalbar_jump_017.png,/video/horizontalbar_jump/horizontalbar_jump_017.png,default,no,not-visible,male,adult,white
horizontalbar_jump,018,/images/horizontalbar_jump/horizontalbar_jump_018.png,/video/horizontalbar_jump/horizontalbar_jump_018.png,default,no,not-visible,male,adult,white
horizontalbar_jump,019,/images/horizontalbar_jump/horizontalbar_jump_019.png,/video/horizontalbar_jump/horizontalbar_jump_019.png,default,yes,not-visible,female,adult,white
horizontalbar_land,000,/images/horizontalbar_land/horizontalbar_land_000.png,/video/horizontalbar_land/horizontalbar_land_000.png,default,no,not-visible,male,adult,white
horizontalbar_land,001,/images/horizontalbar_land/horizontalbar_land_001.png,/video/horizontalbar_land/horizontalbar_land_001.png,default,no,not-visible,male,adult,unknown
horizontalbar_land,002,/images/horizontalbar_land/horizontalbar_land_002.png,/video/horizontalbar_land/horizontalbar_land_002.png,default,yes,not-visible,male,adult,white
horizontalbar_land,003,/images/horizontalbar_land/horizontalbar_land_003.png,/video/horizontalbar_land/horizontalbar_land_003.png,default,no,not-visible,male,adult,white
horizontalbar_land,004,/images/horizontalbar_land/horizontalbar_land_004.png,/video/horizontalbar_land/horizontalbar_land_004.png,default,no,not-visible,female,adult,east-asian
horizontalbar_land,005,/images/horizontalbar_land/horizontalbar_land_005.png,/video/horizontalbar_land/horizontalbar_land_005.png,default,no,not-visible,male,adult,white
horizontalbar_land,006,/images/horizontalbar_land/horizontalbar_land_006.png,/video/horizontalbar_land/horizontalbar_land_006.png,default,no,not-visible,female,adult,middle-eastern
horizontalbar_land,007,/images/horizontalbar_land/horizontalbar_land_007.png,/video/horizontalbar_land/horizontalbar_land_007.png,default,no,not-visible,male,adult,white
horizontalbar_land,008,/images/horizontalbar_land/horizontalbar_land_008.png,/video/horizontalbar_land/horizontalbar_land_008.png,default,no,not-visible,male,adult,white
horizontalbar_land,009,/images/horizontalbar_land/horizontalbar_land_009.png,/video/horizontalbar_land/horizontalbar_land_009.png,default,yes,not-visible,male,adult,middle-eastern
horizontalbar_land,010,/images/horizontalbar_land/horizontalbar_land_010.png,/video/horizontalbar_land/horizontalbar_land_010.png,default,no,not-visible,male,adult,white
horizontalbar_land,011,/images/horizontalbar_land/horizontalbar_land_011.png,/video/horizontalbar_land/horizontalbar_land_011.png,default,yes,not-visible,male,adult,white
horizontalbar_land,012,/images/horizontalbar_land/horizontalbar_land_012.png,/video/horizontalbar_land/horizontalbar_land_012.png,default,no,not-visible,male,adult,white
horizontalbar_land,013,/images/horizontalbar_land/horizontalbar_land_013.png,/video/horizontalbar_land/horizontalbar_land_013.png,default,no,not-visible,male,adult,white
horizontalbar_land,014,/images/horizontalbar_land/horizontalbar_land_014.png,/video/horizontalbar_land/horizontalbar_land_014.png,default,yes,not-visible,male,adult,white
horizontalbar_land,015,/images/horizontalbar_land/horizontalbar_land_015.png,/video/horizontalbar_land/horizontalbar_land_015.png,default,no,not-visible,female,adult,white
horizontalbar_land,016,/images/horizontalbar_land/horizontalbar_land_016.png,/video/horizontalbar_land/horizontalbar_land_016.png,default,yes,not-visible,male,adult,white
horizontalbar_land,017,/images/horizontalbar_land/horizontalbar_land_017.png,/video/horizontalbar_land/horizontalbar_land_017.png,default,no,not-visible,male,adult,white
horizontalbar_land,018,/images/horizontalbar_land/horizontalbar_land_018.png,/video/horizontalbar_land/horizontalbar_land_018.png,default,no,not-visible,male,adult,white
horizontalbar_land,019,/images/horizontalbar_land/horizontalbar_land_019.png,/video/horizontalbar_land/horizontalbar_land_019.png,default,no,not-visible,male,adult,white
horizontalbar_spin,000,/images/horizontalbar_spin/horizontalbar_spin_000.png,/video/horizontalbar_spin/horizontalbar_spin_000.png,default,no,not-visible,male,adult,white
horizontalbar_spin,001,/images/horizontalbar_spin/horizontalbar_spin_001.png,/video/horizontalbar_spin/horizontalbar_spin_001.png,default,no,not-visible,male,adult,white
horizontalbar_spin,002,/images/horizontalbar_spin/horizontalbar_spin_002.png,/video/horizontalbar_spin/horizontalbar_spin_002.png,default,yes,not-visible,male,adult,white
horizontalbar_spin,003,/images/horizontalbar_spin/horizontalbar_spin_003.png,/video/horizontalbar_spin/horizontalbar_spin_003.png,default,yes,not-visible,male,adult,east-asian
horizontalbar_spin,004,/images/horizontalbar_spin/horizontalbar_spin_004.png,/video/horizontalbar_spin/horizontalbar_spin_004.png,default,no,not-visible,male,adult,white
horizontalbar_spin,005,/images/horizontalbar_spin/horizontalbar_spin_005.png,/video/horizontalbar_spin/horizontalbar_spin_005.png,default,no,not-visible,male,adult,white
horizontalbar_spin,006,/images/horizontalbar_spin/horizontalbar_spin_006.png,/video/horizontalbar_spin/horizontalbar_spin_006.png,default,no,not-visible,male,adult,middle-eastern
horizontalbar_spin,007,/images/horizontalbar_spin/horizontalbar_spin_007.png,/video/horizontalbar_spin/horizontalbar_spin_007.png,default,no,not-visible,male,adult,white
horizontalbar_spin,008,/images/horizontalbar_spin/horizontalbar_spin_008.png,/video/horizontalbar_spin/horizontalbar_spin_008.png,default,no,not-visible,female,adult,white
horizontalbar_spin,009,/images/horizontalbar_spin/horizontalbar_spin_009.png,/video/horizontalbar_spin/horizontalbar_spin_009.png,default,yes,not-visible,male,adult,middle-eastern
horizontalbar_spin,010,/images/horizontalbar_spin/horizontalbar_spin_010.png,/video/horizontalbar_spin/horizontalbar_spin_010.png,default,yes,not-visible,male,adult,white
horizontalbar_spin,011,/images/horizontalbar_spin/horizontalbar_spin_011.png,/video/horizontalbar_spin/horizontalbar_spin_011.png,default,no,not-visible,female,adult,white
horizontalbar_spin,012,/images/horizontalbar_spin/horizontalbar_spin_012.png,/video/horizontalbar_spin/horizontalbar_spin_012.png,default,no,not-visible,male,adult,white
horizontalbar_spin,013,/images/horizontalbar_spin/horizontalbar_spin_013.png,/video/horizontalbar_spin/horizontalbar_spin_013.png,default,yes,not-visible,male,adult,white
horizontalbar_spin,014,/images/horizontalbar_spin/horizontalbar_spin_014.png,/video/horizontalbar_spin/horizontalbar_spin_014.png,default,yes,not-visible,male,adult,white
horizontalbar_spin,015,/images/horizontalbar_spin/horizontalbar_spin_015.png,/video/horizontalbar_spin/horizontalbar_spin_015.png,default,no,not-visible,male,adult,white
horizontalbar_spin,016,/images/horizontalbar_spin/horizontalbar_spin_016.png,/video/horizontalbar_spin/horizontalbar_spin_016.png,default,yes,not-visible,male,adult,white
horizontalbar_spin,017,/images/horizontalbar_spin/horizontalbar_spin_017.png,/video/horizontalbar_spin/horizontalbar_spin_017.png,default,no,not-visible,male,adult,white
horizontalbar_spin,018,/images/horizontalbar_spin/horizontalbar_spin_018.png,/video/horizontalbar_spin/horizontalbar_spin_018.png,default,no,not-visible,female,adult,white
horizontalbar_spin,019,/images/horizontalbar_spin/horizontalbar_spin_019.png,/video/horizontalbar_spin/horizontalbar_spin_019.png,default,yes,not-visible,male,adult,white
hugging_animal,000,/images/hugging_animal/hugging_animal_000.png,/video/hugging_animal/hugging_animal_000.png,default,yes,visible,male,adult,white
hugging_animal,001,/images/hugging_animal/hugging_animal_001.png,/video/hugging_animal/hugging_animal_001.png,default,yes,not-visible,female,adult,white
hugging_animal,002,/images/hugging_animal/hugging_animal_002.png,/video/hugging_animal/hugging_animal_002.png,default,yes,not-visible,female,adult,white
hugging_animal,003,/images/hugging_animal/hugging_animal_003.png,/video/hugging_animal/hugging_animal_003.png,default,yes,visible,male,adult,white
hugging_animal,004,/images/hugging_animal/hugging_animal_004.png,/video/hugging_animal/hugging_animal_004.png,default,Yes,not-visible,male,adult,white
hugging_animal,005,/images/hugging_animal/hugging_animal_005.png,/video/hugging_animal/hugging_animal_005.png,default,yes,not-visible,female,adult,white
hugging_animal,006,/images/hugging_animal/hugging_animal_006.png,/video/hugging_animal/hugging_animal_006.png,default,yes,visible,male,adult,white
hugging_animal,007,/images/hugging_animal/hugging_animal_007.png,/video/hugging_animal/hugging_animal_007.png,default,yes,not-visible,male,adult,east-asian
hugging_animal,008,/images/hugging_animal/hugging_animal_008.png,/video/hugging_animal/hugging_animal_008.png,default,yes,not-visible,female,adult,white
hugging_animal,009,/images/hugging_animal/hugging_animal_009.png,/video/hugging_animal/hugging_animal_009.png,default,yes,visible,male,adult,white
hugging_animal,010,/images/hugging_animal/hugging_animal_010.png,/video/hugging_animal/hugging_animal_010.png,default,yes,visible,female,adult,white
hugging_animal,011,/images/hugging_animal/hugging_animal_011.png,/video/hugging_animal/hugging_animal_011.png,default,yes,visible,male,adult,white
hugging_animal,012,/images/hugging_animal/hugging_animal_012.png,/video/hugging_animal/hugging_animal_012.png,default,yes,not-visible,male,adult,white
hugging_animal,013,/images/hugging_animal/hugging_animal_013.png,/video/hugging_animal/hugging_animal_013.png,default,yes,not-visible,male,adult,southeast-asian
hugging_animal,014,/images/hugging_animal/hugging_animal_014.png,/video/hugging_animal/hugging_animal_014.png,default,yes,visible,female,adult,white
hugging_animal,015,/images/hugging_animal/hugging_animal_015.png,/video/hugging_animal/hugging_animal_015.png,default,yes,not-visible,female,adult,white
hugging_animal,016,/images/hugging_animal/hugging_animal_016.png,/video/hugging_animal/hugging_animal_016.png,default,yes,not-visible,female,adult,white
hugging_animal,017,/images/hugging_animal/hugging_animal_017.png,/video/hugging_animal/hugging_animal_017.png,default,yes,visible,female,child,white
hugging_animal,018,/images/hugging_animal/hugging_animal_018.png,/video/hugging_animal/hugging_animal_018.png,default,no,not-visible,female,adult,east-asian
hugging_animal,019,/images/hugging_animal/hugging_animal_019.png,/video/hugging_animal/hugging_animal_019.png,default,no,not-visible,female,adult,southeast-asian
hugging_human,000,/images/hugging_human/hugging_human_000.png,/video/hugging_human/hugging_human_000.png,default,no,visible,male,teenager,white
hugging_human,001,/images/hugging_human/hugging_human_001.png,/video/hugging_human/hugging_human_001.png,default,no,visible,female,child,southeast-asian
hugging_human,002,/images/hugging_human/hugging_human_002.png,/video/hugging_human/hugging_human_002.png,default,no,visible,male,adult,east-asian
hugging_human,003,/images/hugging_human/hugging_human_003.png,/video/hugging_human/hugging_human_003.png,default,no,visible,female,adult,black
hugging_human,004,/images/hugging_human/hugging_human_004.png,/video/hugging_human/hugging_human_004.png,default,no,visible,male,adult,white
hugging_human,005,/images/hugging_human/hugging_human_005.png,/video/hugging_human/hugging_human_005.png,default,no,not-visible,female,adult,white
hugging_human,006,/images/hugging_human/hugging_human_006.png,/video/hugging_human/hugging_human_006.png,default,no,visible,male,adult,white
hugging_human,007,/images/hugging_human/hugging_human_007.png,/video/hugging_human/hugging_human_007.png,default,no,visible,female,adult,indian
hugging_human,008,/images/hugging_human/hugging_human_008.png,/video/hugging_human/hugging_human_008.png,default,no,visible,male,adult,white
hugging_human,009,/images/hugging_human/hugging_human_009.png,/video/hugging_human/hugging_human_009.png,default,no,not-visible,male,adult,white
hugging_human,010,/images/hugging_human/hugging_human_010.png,/video/hugging_human/hugging_human_010.png,default,no,visible,female,teenager,white
hugging_human,011,/images/hugging_human/hugging_human_011.png,/video/hugging_human/hugging_human_011.png,default,no,not-visible,female,adult,black
hugging_human,012,/images/hugging_human/hugging_human_012.png,/video/hugging_human/hugging_human_012.png,default,no,visible,male,adult,white
hugging_human,013,/images/hugging_human/hugging_human_013.png,/video/hugging_human/hugging_human_013.png,default,no,visible,male,adult,white
hugging_human,014,/images/hugging_human/hugging_human_014.png,/video/hugging_human/hugging_human_014.png,default,no,visible,female,adult,white
hugging_human,015,/images/hugging_human/hugging_human_015.png,/video/hugging_human/hugging_human_015.png,default,no,visible,female,child,white
hugging_human,016,/images/hugging_human/hugging_human_016.png,/video/hugging_human/hugging_human_016.png,default,no,visible,female,adult,white
hugging_human,017,/images/hugging_human/hugging_human_017.png,/video/hugging_human/hugging_human_017.png,default,no,visible,male,adult,white
hugging_human,018,/images/hugging_human/hugging_human_018.png,/video/hugging_human/hugging_human_018.png,default,no,visible,female,adult,white
hugging_human,019,/images/hugging_human/hugging_human_019.png,/video/hugging_human/hugging_human_019.png,default,no,visible,male,adult,white
hurdle_jump,000,/images/hurdle_jump/hurdle_jump_000.png,/video/hurdle_jump/hurdle_jump_000.png,default,yes,not-visible,female,adult,black
hurdle_jump,001,/images/hurdle_jump/hurdle_jump_001.png,/video/hurdle_jump/hurdle_jump_001.png,default,,,,,
hurdle_jump,002,/images/hurdle_jump/hurdle_jump_002.png,/video/hurdle_jump/hurdle_jump_002.png,default,yes,not-visible,female,teenager,white
hurdle_jump,003,/images/hurdle_jump/hurdle_jump_003.png,/video/hurdle_jump/hurdle_jump_003.png,default,yes,visible,male,teenager,white
hurdle_jump,004,/images/hurdle_jump/hurdle_jump_004.png,/video/hurdle_jump/hurdle_jump_004.png,default,yes,visible,male,adult,black
hurdle_jump,005,/images/hurdle_jump/hurdle_jump_005.png,/video/hurdle_jump/hurdle_jump_005.png,default,no,not-visible,male,adult,black
hurdle_jump,006,/images/hurdle_jump/hurdle_jump_006.png,/video/hurdle_jump/hurdle_jump_006.png,default,yes,visible,male,adult,black
hurdle_jump,007,/images/hurdle_jump/hurdle_jump_007.png,/video/hurdle_jump/hurdle_jump_007.png,default,yes,visible,male,adult,black
hurdle_jump,008,/images/hurdle_jump/hurdle_jump_008.png,/video/hurdle_jump/hurdle_jump_008.png,default,no,visible,female,adult,southeast-asian
hurdle_jump,009,/images/hurdle_jump/hurdle_jump_009.png,/video/hurdle_jump/hurdle_jump_009.png,default,yes,visible,female,adult,white
hurdle_jump,010,/images/hurdle_jump/hurdle_jump_010.png,/video/hurdle_jump/hurdle_jump_010.png,default,yes,visible,female,adult,black
hurdle_jump,011,/images/hurdle_jump/hurdle_jump_011.png,/video/hurdle_jump/hurdle_jump_011.png,default,yes,visible,male,adult,black
hurdle_jump,012,/images/hurdle_jump/hurdle_jump_012.png,/video/hurdle_jump/hurdle_jump_012.png,default,yes,visible,male,teenager,black
hurdle_jump,013,/images/hurdle_jump/hurdle_jump_013.png,/video/hurdle_jump/hurdle_jump_013.png,default,yes,visible,male,adult,black
hurdle_jump,014,/images/hurdle_jump/hurdle_jump_014.png,/video/hurdle_jump/hurdle_jump_014.png,default,yes,visible,male,adult,black
hurdle_jump,015,/images/hurdle_jump/hurdle_jump_015.png,/video/hurdle_jump/hurdle_jump_015.png,default,no,visible,male,adult,white
hurdle_jump,016,/images/hurdle_jump/hurdle_jump_016.png,/video/hurdle_jump/hurdle_jump_016.png,default,yes,visible,male,adult,black
hurdle_jump,017,/images/hurdle_jump/hurdle_jump_017.png,/video/hurdle_jump/hurdle_jump_017.png,default,yes,visible,female,adult,east-asian
hurdle_jump,018,/images/hurdle_jump/hurdle_jump_018.png,/video/hurdle_jump/hurdle_jump_018.png,default,yes,not-visible,male,adult,white
hurdle_jump,019,/images/hurdle_jump/hurdle_jump_019.png,/video/hurdle_jump/hurdle_jump_019.png,default,no,visible,male,adult,black
ice_scuplting,000,/images/ice_scuplting/ice_scuplting_000.png,/video/ice_scuplting/ice_scuplting_000.png,default,no,not-visible,male,adult,white
ice_scuplting,001,/images/ice_scuplting/ice_scuplting_001.png,/video/ice_scuplting/ice_scuplting_001.png,default,no,not-visible,male,adult,white
ice_scuplting,002,/images/ice_scuplting/ice_scuplting_002.png,/video/ice_scuplting/ice_scuplting_002.png,default,yes,visible,male,adult,white
ice_scuplting,003,/images/ice_scuplting/ice_scuplting_003.png,/video/ice_scuplting/ice_scuplting_003.png,default,no,not-visible,male,adult,white
ice_scuplting,004,/images/ice_scuplting/ice_scuplting_004.png,/video/ice_scuplting/ice_scuplting_004.png,default,no,visible,male,adult,east-asian
ice_scuplting,005,/images/ice_scuplting/ice_scuplting_005.png,/video/ice_scuplting/ice_scuplting_005.png,default,no,not-visible,male,adult,white
ice_scuplting,006,/images/ice_scuplting/ice_scuplting_006.png,/video/ice_scuplting/ice_scuplting_006.png,default,no,not-visible,male,adult,white
ice_scuplting,007,/images/ice_scuplting/ice_scuplting_007.png,/video/ice_scuplting/ice_scuplting_007.png,default,no,not-visible,male,adult,indian
ice_scuplting,008,/images/ice_scuplting/ice_scuplting_008.png,/video/ice_scuplting/ice_scuplting_008.png,default,no,not-visible,male,adult,white
ice_scuplting,009,/images/ice_scuplting/ice_scuplting_009.png,/video/ice_scuplting/ice_scuplting_009.png,default,yes,not-visible,male,adult,southeast-asian
ice_scuplting,010,/images/ice_scuplting/ice_scuplting_010.png,/video/ice_scuplting/ice_scuplting_010.png,default,yes,visible,female,adult,white
ice_scuplting,011,/images/ice_scuplting/ice_scuplting_011.png,/video/ice_scuplting/ice_scuplting_011.png,default,yes,visible,male,adult,southeast-asian
ice_scuplting,012,/images/ice_scuplting/ice_scuplting_012.png,/video/ice_scuplting/ice_scuplting_012.png,default,no,not-visible,male,senior,white
ice_scuplting,013,/images/ice_scuplting/ice_scuplting_013.png,/video/ice_scuplting/ice_scuplting_013.png,default,no,not-visible,male,adult,southeast-asian
ice_scuplting,014,/images/ice_scuplting/ice_scuplting_014.png,/video/ice_scuplting/ice_scuplting_014.png,default,yes,visible,male,adult,southeast-asian
ice_scuplting,015,/images/ice_scuplting/ice_scuplting_015.png,/video/ice_scuplting/ice_scuplting_015.png,default,yes,visible,male,adult,white
ice_scuplting,016,/images/ice_scuplting/ice_scuplting_016.png,/video/ice_scuplting/ice_scuplting_016.png,default,yes,visible,male,adult,white
ice_scuplting,017,/images/ice_scuplting/ice_scuplting_017.png,/video/ice_scuplting/ice_scuplting_017.png,default,no,not-visible,male,adult,white
ice_scuplting,018,/images/ice_scuplting/ice_scuplting_018.png,/video/ice_scuplting/ice_scuplting_018.png,default,yes,not-visible,male,adult,white
ice_scuplting,019,/images/ice_scuplting/ice_scuplting_019.png,/video/ice_scuplting/ice_scuplting_019.png,default,no,not-visible,male,adult,east-asian
ironing_clothes,000,/images/ironing_clothes/ironing_clothes_000.png,/video/ironing_clothes/ironing_clothes_000.png,default,yes,not-visible,male,adult,white
ironing_clothes,001,/images/ironing_clothes/ironing_clothes_001.png,/video/ironing_clothes/ironing_clothes_001.png,default,yes,visible,male,senior,white
ironing_clothes,002,/images/ironing_clothes/ironing_clothes_002.png,/video/ironing_clothes/ironing_clothes_002.png,default,yes,not-visible,female,adult,white
ironing_clothes,003,/images/ironing_clothes/ironing_clothes_003.png,/video/ironing_clothes/ironing_clothes_003.png,default,yes,not-visible,male,adult,white
ironing_clothes,004,/images/ironing_clothes/ironing_clothes_004.png,/video/ironing_clothes/ironing_clothes_004.png,default,yes,not-visible,male,adult,white
ironing_clothes,005,/images/ironing_clothes/ironing_clothes_005.png,/video/ironing_clothes/ironing_clothes_005.png,default,yes,not-visible,male,adult,indian
ironing_clothes,006,/images/ironing_clothes/ironing_clothes_006.png,/video/ironing_clothes/ironing_clothes_006.png,default,yes,not-visible,male,adult,white
ironing_clothes,007,/images/ironing_clothes/ironing_clothes_007.png,/video/ironing_clothes/ironing_clothes_007.png,default,yes,not-visible,male,adult,white
ironing_clothes,008,/images/ironing_clothes/ironing_clothes_008.png,/video/ironing_clothes/ironing_clothes_008.png,default,yes,not-visible,male,adult,southeast-asian
ironing_clothes,009,/images/ironing_clothes/ironing_clothes_009.png,/video/ironing_clothes/ironing_clothes_009.png,default,yes,visible,male,senior,white
ironing_clothes,010,/images/ironing_clothes/ironing_clothes_010.png,/video/ironing_clothes/ironing_clothes_010.png,default,no,not-visible,male,adult,indian
ironing_clothes,011,/images/ironing_clothes/ironing_clothes_011.png,/video/ironing_clothes/ironing_clothes_011.png,default,yes,visible,female,adult,white
ironing_clothes,012,/images/ironing_clothes/ironing_clothes_012.png,/video/ironing_clothes/ironing_clothes_012.png,default,yes,visible,male,adult,white
ironing_clothes,013,/images/ironing_clothes/ironing_clothes_013.png,/video/ironing_clothes/ironing_clothes_013.png,default,yes,not-visible,male,adult,indian
ironing_clothes,014,/images/ironing_clothes/ironing_clothes_014.png,/video/ironing_clothes/ironing_clothes_014.png,default,yes,visible,male,senior,white
