action,sample,imgPath,vidPath,dataset,response,one_person,face_visible,gender,age,race
kayaking,19,/images/kayaking/kayaking_019.png,/video/kayaking/kayaking_019.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
kick_jianzi,0,/images/kick_jianzi/kick_jianzi_000.png,/video/kick_jianzi/kick_jianzi_000.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,indian
kick_jianzi,1,/images/kick_jianzi/kick_jianzi_001.png,/video/kick_jianzi/kick_jianzi_001.mp4,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Male (Options: male / female / other) 4. Age Group: Adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,male,adult,white
kick_jianzi,2,/images/kick_jianzi/kick_jianzi_002.png,/video/kick_jianzi/kick_jianzi_002.mp4,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Female (Options: male / female / other) 4. Age Group: Teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,female,teenager,indian
kick_jianzi,3,/images/kick_jianzi/kick_jianzi_003.png,/video/kick_jianzi/kick_jianzi_003.mp4,default,1. Number of People: yes / no (Answer: yes) 2. Face Visibility: not visible / visible (Answer: not visible) 3. Gender: male / female / other (Answer: male) 4. Age Group: adult / middle-aged / senior (Answer: middle-aged) 5. Race/Ethnicity: East Asian / Southeast Asian (Answer: East Asian),yes,not visible,male,middle-aged,east asian
kick_jianzi,4,/images/kick_jianzi/kick_jianzi_004.png,/video/kick_jianzi/kick_jianzi_004.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,teenager,indian
kick_jianzi,5,/images/kick_jianzi/kick_jianzi_005.png,/video/kick_jianzi/kick_jianzi_005.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kick_jianzi,6,/images/kick_jianzi/kick_jianzi_006.png,/video/kick_jianzi/kick_jianzi_006.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
kick_jianzi,7,/images/kick_jianzi/kick_jianzi_007.png,/video/kick_jianzi/kick_jianzi_007.mp4,default,1. Number of People: yes (1) 2. Face Visibility: visible (1) 3. Gender: male (1) 4. Age Group: teenager (1) 5. Race/Ethnicity: East Asian (1),yes,visible,male,teenager,east asian
kick_jianzi,8,/images/kick_jianzi/kick_jianzi_008.png,/video/kick_jianzi/kick_jianzi_008.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: teenager / adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kick_jianzi,9,/images/kick_jianzi/kick_jianzi_009.png,/video/kick_jianzi/kick_jianzi_009.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kick_jianzi,10,/images/kick_jianzi/kick_jianzi_010.png,/video/kick_jianzi/kick_jianzi_010.mp4,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Male (Options: male / female / other) 4. Age Group: Adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,male,adult,white
kick_jianzi,11,/images/kick_jianzi/kick_jianzi_011.png,/video/kick_jianzi/kick_jianzi_011.mp4,default,1. no 2. visible 3. male 4. middle-aged 5. East Asian,no,visible,male,middle-aged,east asian
kick_jianzi,12,/images/kick_jianzi/kick_jianzi_012.png,/video/kick_jianzi/kick_jianzi_012.mp4,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Male (Options: male / female / other) 4. Age Group: Teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,male,teenager,indian
kick_jianzi,13,/images/kick_jianzi/kick_jianzi_013.png,/video/kick_jianzi/kick_jianzi_013.mp4,default,1. yes 2. visible 3. male 4. adult 5. Southeast Asian,yes,visible,male,adult,southeast asian
kick_jianzi,14,/images/kick_jianzi/kick_jianzi_014.png,/video/kick_jianzi/kick_jianzi_014.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / teenager / middle-aged / senior 5. Race/Ethnicity: East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kick_jianzi,15,/images/kick_jianzi/kick_jianzi_015.png,/video/kick_jianzi/kick_jianzi_015.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: teenager / adult / middle-aged / senior 5. Race/Ethnicity: East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kick_jianzi,16,/images/kick_jianzi/kick_jianzi_016.png,/video/kick_jianzi/kick_jianzi_016.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,white
kick_jianzi,17,/images/kick_jianzi/kick_jianzi_017.png,/video/kick_jianzi/kick_jianzi_017.mp4,default,1. no 2. visible 3. male 4. child 5. East Asian,no,visible,male,child,east asian
kick_jianzi,18,/images/kick_jianzi/kick_jianzi_018.png,/video/kick_jianzi/kick_jianzi_018.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: East Asian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,teenager,east asian
kick_jianzi,19,/images/kick_jianzi/kick_jianzi_019.png,/video/kick_jianzi/kick_jianzi_019.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: middle-aged (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: East Asian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,middle-aged,east asian
kick_open_door,0,/images/kick_open_door/kick_open_door_000.png,/video/kick_open_door/kick_open_door_000.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
kick_open_door,1,/images/kick_open_door/kick_open_door_001.png,/video/kick_open_door/kick_open_door_001.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
kick_open_door,2,/images/kick_open_door/kick_open_door_002.png,/video/kick_open_door/kick_open_door_002.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: not visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,not visible,male,teenager,indian
kick_open_door,3,/images/kick_open_door/kick_open_door_003.png,/video/kick_open_door/kick_open_door_003.mp4,default,1. yes 2. not visible 3. male 4. adult 5. White,yes,not visible,male,adult,white
kick_open_door,4,/images/kick_open_door/kick_open_door_004.png,/video/kick_open_door/kick_open_door_004.mp4,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
kick_open_door,5,/images/kick_open_door/kick_open_door_005.png,/video/kick_open_door/kick_open_door_005.mp4,default,1. No 2. Not visible 3. Male 4. Adult 5. Middle Eastern,no,not visible,male,adult,middle eastern
kick_open_door,6,/images/kick_open_door/kick_open_door_006.png,/video/kick_open_door/kick_open_door_006.mp4,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
kick_open_door,7,/images/kick_open_door/kick_open_door_007.png,/video/kick_open_door/kick_open_door_007.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kick_open_door,8,/images/kick_open_door/kick_open_door_008.png,/video/kick_open_door/kick_open_door_008.mp4,default,1. yes 2. visible 3. male 4. adult 5. Black,yes,visible,male,adult,black
kick_open_door,9,/images/kick_open_door/kick_open_door_009.png,/video/kick_open_door/kick_open_door_009.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: not visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,not visible,male,teenager,white
kick_open_door,10,/images/kick_open_door/kick_open_door_010.png,/video/kick_open_door/kick_open_door_010.mp4,default,1. yes 2. not visible 3. female 4. adult 5. White,yes,not visible,female,adult,white
kick_open_door,11,/images/kick_open_door/kick_open_door_011.png,/video/kick_open_door/kick_open_door_011.mp4,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
kick_open_door,12,/images/kick_open_door/kick_open_door_012.png,/video/kick_open_door/kick_open_door_012.mp4,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
kick_open_door,13,/images/kick_open_door/kick_open_door_013.png,/video/kick_open_door/kick_open_door_013.mp4,default,1. yes 2. not visible 3. male 4. adult 5. White,yes,not visible,male,adult,white
kick_open_door,14,/images/kick_open_door/kick_open_door_014.png,/video/kick_open_door/kick_open_door_014.mp4,default,1. yes 2. not visible 3. male 4. adult 5. Middle Eastern,yes,not visible,male,adult,middle eastern
kick_open_door,15,/images/kick_open_door/kick_open_door_015.png,/video/kick_open_door/kick_open_door_015.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: child (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Black (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,child,black
kick_open_door,16,/images/kick_open_door/kick_open_door_016.png,/video/kick_open_door/kick_open_door_016.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,teenager,white
kick_open_door,17,/images/kick_open_door/kick_open_door_017.png,/video/kick_open_door/kick_open_door_017.mp4,default,1. no 2. visible 3. male 4. adult 5. White,no,visible,male,adult,white
kick_open_door,18,/images/kick_open_door/kick_open_door_018.png,/video/kick_open_door/kick_open_door_018.mp4,default,1. yes 2. not visible 3. male 4. adult 5. White,yes,not visible,male,adult,white
kick_open_door,19,/images/kick_open_door/kick_open_door_019.png,/video/kick_open_door/kick_open_door_019.mp4,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
kiss,0,/images/kiss/kiss_000.png,/video/kiss/kiss_000.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged 5. Race/Ethnicity: White,ERROR,ERROR,ERROR,ERROR,white
kiss,1,/images/kiss/kiss_001.png,/video/kiss/kiss_001.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
kiss,2,/images/kiss/kiss_002.png,/video/kiss/kiss_002.mp4,default,1. Number of People: yes / no (Select: yes / no) 2. Face Visibility: visible / not visible (Select: visible / not visible) 3. Gender: female / other (Select: female / other) 4. Age Group: teenager / middle-aged / senior (Select: teenager / middle-aged / senior) 5. Race/Ethnicity: White / other (Select: White / other),ERROR,ERROR,ERROR,ERROR,white
kiss,3,/images/kiss/kiss_003.png,/video/kiss/kiss_003.mp4,default,1. no 2. visible 3. female 4. child 5. East Asian,no,visible,female,child,east asian
kiss,4,/images/kiss/kiss_004.png,/video/kiss/kiss_004.mp4,default,1. Number of People: yes / no (Select: yes) 2. Face Visibility: visible / not visible (Select: visible) 3. Gender: male / female / other (Select: male) 4. Age Group: teenager / adult / middle-aged (Select: teenager) 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino (Select: White),yes,visible,male,teenager,white
kiss,5,/images/kiss/kiss_005.png,/video/kiss/kiss_005.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: teenager / adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kiss,6,/images/kiss/kiss_006.png,/video/kiss/kiss_006.mp4,default,1. Number of People: yes / no (Select: yes) 2. Face Visibility: visible / not visible (Select: visible) 3. Gender: female / other (Select: female) 4. Age Group: teenager / middle-aged / senior (Select: teenager) 5. Race/Ethnicity: White / East Asian / Southeast Asian (Select: White),yes,visible,female,teenager,white
kiss,7,/images/kiss/kiss_007.png,/video/kiss/kiss_007.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: teenager / adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kiss,8,/images/kiss/kiss_008.png,/video/kiss/kiss_008.mp4,default,1. Number of People: yes / no (Select: yes) 2. Face Visibility: visible / not visible (Select: visible) 3. Gender: female / other (Select: female) 4. Age Group: teenager / middle-aged / senior (Select: teenager) 5. Race/Ethnicity: White / Indian / Southeast Asian / Middle Eastern / Latino (Select: White),yes,visible,female,teenager,white
kiss,9,/images/kiss/kiss_009.png,/video/kiss/kiss_009.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: teenager / middle-aged / senior 5. Race/Ethnicity: White / Indian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kiss,10,/images/kiss/kiss_010.png,/video/kiss/kiss_010.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: teenager / middle-aged 5. Race/Ethnicity: White / East Asian,ERROR,ERROR,ERROR,ERROR,ERROR
kiss,11,/images/kiss/kiss_011.png,/video/kiss/kiss_011.mp4,default,1. Number of People: yes (1) 2. Face Visibility: not visible (2) 3. Gender: female (3) 4. Age Group: adult (4) 5. Race/Ethnicity: Indian (5),yes,not visible,female,adult,indian
kiss,12,/images/kiss/kiss_012.png,/video/kiss/kiss_012.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kiss,13,/images/kiss/kiss_013.png,/video/kiss/kiss_013.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,indian
kiss,14,/images/kiss/kiss_014.png,/video/kiss/kiss_014.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: child (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,child,white
kiss,15,/images/kiss/kiss_015.png,/video/kiss/kiss_015.mp4,default,1. Number of People: yes / no (Answer: yes) 2. Face Visibility: visible / not visible (Answer: visible) 3. Gender: female / other (Answer: female) 4. Age Group: teenager / middle-aged (Answer: teenager) 5. Race/Ethnicity: White / Southeast Asian (Answer: White / Southeast Asian),yes,visible,female,teenager,ERROR
kiss,16,/images/kiss/kiss_016.png,/video/kiss/kiss_016.mp4,default,1. Number of People: yes / no (Select: yes / no) 2. Face Visibility: visible / not visible (Select: visible / not visible) 3. Gender: female / other (Select: female / other) 4. Age Group: child / teenager (Select: child / teenager) 5. Race/Ethnicity: White / Southeast Asian (Select: White / Southeast Asian),ERROR,ERROR,ERROR,ERROR,ERROR
kiss,17,/images/kiss/kiss_017.png,/video/kiss/kiss_017.mp4,default,1. Number of People: yes (1 person) 2. Face Visibility: visible (person's face is clearly visible) 3. Gender: male (person appears to be male) 4. Age Group: teenager (person appears to belong to the teenage age group) 5. Race/Ethnicity: East Asian (person appears to be of East Asian ethnicity),yes,visible,male,teenager,east asian
kiss,18,/images/kiss/kiss_018.png,/video/kiss/kiss_018.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged 5. Race/Ethnicity: White / Southeast Asian,ERROR,ERROR,ERROR,ERROR,ERROR
kiss,19,/images/kiss/kiss_019.png,/video/kiss/kiss_019.mp4,default,1. Number of People: yes (1 / 1) 2. Face Visibility: visible (1 / 1) 3. Gender: female (1 / 1) 4. Age Group: teenager (1 / 1) 5. Race/Ethnicity: White (1 / 1),yes,visible,female,teenager,white
knitting,0,/images/knitting/knitting_000.png,/video/knitting/knitting_000.mp4,default,1. yes 2. visible 3. female 4. adult 5. Indian,yes,visible,female,adult,indian
knitting,1,/images/knitting/knitting_001.png,/video/knitting/knitting_001.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: senior (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,senior,indian
knitting,2,/images/knitting/knitting_002.png,/video/knitting/knitting_002.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: middle-aged (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,middle-aged,indian
knitting,3,/images/knitting/knitting_003.png,/video/knitting/knitting_003.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged 5. Race/Ethnicity: White / East Asian,ERROR,ERROR,ERROR,ERROR,ERROR
knitting,4,/images/knitting/knitting_004.png,/video/knitting/knitting_004.mp4,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
knitting,5,/images/knitting/knitting_005.png,/video/knitting/knitting_005.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
knitting,6,/images/knitting/knitting_006.png,/video/knitting/knitting_006.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: middle-aged (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,middle-aged,white
knitting,7,/images/knitting/knitting_007.png,/video/knitting/knitting_007.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: East Asian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,east asian
knitting,8,/images/knitting/knitting_008.png,/video/knitting/knitting_008.mp4,default,1. yes 2. visible 3. female 4. child 5. East Asian,yes,visible,female,child,east asian
knitting,9,/images/knitting/knitting_009.png,/video/knitting/knitting_009.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: senior (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,senior,indian
knitting,10,/images/knitting/knitting_010.png,/video/knitting/knitting_010.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
knitting,11,/images/knitting/knitting_011.png,/video/knitting/knitting_011.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: not visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,not visible,female,adult,white
knitting,12,/images/knitting/knitting_012.png,/video/knitting/knitting_012.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,white
knitting,13,/images/knitting/knitting_013.png,/video/knitting/knitting_013.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: middle-aged (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,middle-aged,white
knitting,14,/images/knitting/knitting_014.png,/video/knitting/knitting_014.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Black (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,black
knitting,15,/images/knitting/knitting_015.png,/video/knitting/knitting_015.mp4,default,1. Number of People: yes / no (Select: yes) 2. Face Visibility: visible / not visible (Select: visible) 3. Gender: female / other (Select: female) 4. Age Group: senior / middle-aged / senior (Select: senior) 5. Race/Ethnicity: White / East Asian / Southeast Asian (Select: White),yes,visible,female,senior,white
knitting,16,/images/knitting/knitting_016.png,/video/knitting/knitting_016.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,white
knitting,17,/images/knitting/knitting_017.png,/video/knitting/knitting_017.mp4,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
knitting,18,/images/knitting/knitting_018.png,/video/knitting/knitting_018.mp4,default,1. Number of People: yes / no (Select: yes / no) 2. Face Visibility: visible / not visible (Select: visible / not visible) 3. Gender: male / female / other (Select: male / female / other) 4. Age Group: adult / middle-aged / senior (Select: adult / middle-aged / senior) 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino (Select: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),ERROR,ERROR,ERROR,ERROR,ERROR
knitting,19,/images/knitting/knitting_019.png,/video/knitting/knitting_019.mp4,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
leg_hold_back,0,/images/leg_hold_back/leg_hold_back_000.png,/video/leg_hold_back/leg_hold_back_000.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
leg_hold_back,1,/images/leg_hold_back/leg_hold_back_001.png,/video/leg_hold_back/leg_hold_back_001.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
