action,sample,imgPath,vidPath,dataset,response,one_person,face_visible,gender,age,race
kayaking,5,video\kayaking\kayaking_005.jpg,video\kayaking\kayaking_005.jpg,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Male (Options: male / female / other) 4. Age Group: Adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,male,adult,white
kayaking,6,video\kayaking\kayaking_006.jpg,video\kayaking\kayaking_006.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
kayaking,7,video\kayaking\kayaking_007.jpg,video\kayaking\kayaking_007.jpg,default,1. yes 2. not visible 3. male 4. adult 5. White,yes,not visible,male,adult,white
kayaking,8,video\kayaking\kayaking_008.jpg,video\kayaking\kayaking_008.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
kayaking,9,video\kayaking\kayaking_009.jpg,video\kayaking\kayaking_009.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: middle-aged (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,middle-aged,white
kayaking,10,video\kayaking\kayaking_010.jpg,video\kayaking\kayaking_010.jpg,default,1. yes 2. not visible 3. male 4. adult 5. White,yes,not visible,male,adult,white
kayaking,11,video\kayaking\kayaking_011.jpg,video\kayaking\kayaking_011.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
kayaking,12,video\kayaking\kayaking_012.jpg,video\kayaking\kayaking_012.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged 5. Race/Ethnicity: White / Southeast Asian,ERROR,ERROR,ERROR,ERROR,ERROR
kayaking,13,video\kayaking\kayaking_013.jpg,video\kayaking\kayaking_013.jpg,default,1. Number of People: yes / no (Answer: yes) 2. Face Visibility: visible / not visible (Answer: visible) 3. Gender: female / other (Answer: female) 4. Age Group: adult / middle-aged (Answer: adult) 5. Race/Ethnicity: White / East Asian (Answer: White),yes,visible,female,adult,white
kayaking,14,video\kayaking\kayaking_014.jpg,video\kayaking\kayaking_014.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,white
kayaking,15,video\kayaking\kayaking_015.jpg,video\kayaking\kayaking_015.jpg,default,1. yes 2. not visible 3. male 4. adult 5. White,yes,not visible,male,adult,white
kayaking,16,video\kayaking\kayaking_016.jpg,video\kayaking\kayaking_016.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
kayaking,17,video\kayaking\kayaking_017.jpg,video\kayaking\kayaking_017.jpg,default,1. yes 2. not visible 3. female 4. adult 5. East Asian,yes,not visible,female,adult,east asian
kayaking,18,video\kayaking\kayaking_018.jpg,video\kayaking\kayaking_018.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
kayaking,19,video\kayaking\kayaking_019.jpg,video\kayaking\kayaking_019.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
kick_jianzi,0,video\kick_jianzi\kick_jianzi_000.jpg,video\kick_jianzi\kick_jianzi_000.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,indian
kick_jianzi,1,video\kick_jianzi\kick_jianzi_001.jpg,video\kick_jianzi\kick_jianzi_001.jpg,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Male (Options: male / female / other) 4. Age Group: Adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,male,adult,white
kick_jianzi,2,video\kick_jianzi\kick_jianzi_002.jpg,video\kick_jianzi\kick_jianzi_002.jpg,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Female (Options: male / female / other) 4. Age Group: Teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,female,teenager,indian
kick_jianzi,3,video\kick_jianzi\kick_jianzi_003.jpg,video\kick_jianzi\kick_jianzi_003.jpg,default,1. Number of People: yes / no (Answer: yes) 2. Face Visibility: not visible / visible (Answer: not visible) 3. Gender: male / female / other (Answer: male) 4. Age Group: adult / middle-aged / senior (Answer: middle-aged) 5. Race/Ethnicity: East Asian / Southeast Asian (Answer: East Asian),yes,not visible,male,middle-aged,east asian
kick_jianzi,4,video\kick_jianzi\kick_jianzi_004.jpg,video\kick_jianzi\kick_jianzi_004.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,teenager,indian
kick_jianzi,5,video\kick_jianzi\kick_jianzi_005.jpg,video\kick_jianzi\kick_jianzi_005.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kick_jianzi,6,video\kick_jianzi\kick_jianzi_006.jpg,video\kick_jianzi\kick_jianzi_006.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
kick_jianzi,7,video\kick_jianzi\kick_jianzi_007.jpg,video\kick_jianzi\kick_jianzi_007.jpg,default,1. Number of People: yes (1) 2. Face Visibility: visible (1) 3. Gender: male (1) 4. Age Group: teenager (1) 5. Race/Ethnicity: East Asian (1),ERROR,ERROR,ERROR,ERROR,ERROR
kick_jianzi,8,video\kick_jianzi\kick_jianzi_008.jpg,video\kick_jianzi\kick_jianzi_008.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: teenager / adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kick_jianzi,9,video\kick_jianzi\kick_jianzi_009.jpg,video\kick_jianzi\kick_jianzi_009.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kick_jianzi,10,video\kick_jianzi\kick_jianzi_010.jpg,video\kick_jianzi\kick_jianzi_010.jpg,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Male (Options: male / female / other) 4. Age Group: Adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,male,adult,white
kick_jianzi,11,video\kick_jianzi\kick_jianzi_011.jpg,video\kick_jianzi\kick_jianzi_011.jpg,default,1. no 2. visible 3. male 4. middle-aged 5. East Asian,no,visible,male,middle-aged,east asian
kick_jianzi,12,video\kick_jianzi\kick_jianzi_012.jpg,video\kick_jianzi\kick_jianzi_012.jpg,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Male (Options: male / female / other) 4. Age Group: Teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,male,teenager,indian
kick_jianzi,13,video\kick_jianzi\kick_jianzi_013.jpg,video\kick_jianzi\kick_jianzi_013.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast Asian,yes,visible,male,adult,southeast asian
kick_jianzi,14,video\kick_jianzi\kick_jianzi_014.jpg,video\kick_jianzi\kick_jianzi_014.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / teenager / middle-aged / senior 5. Race/Ethnicity: East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kick_jianzi,15,video\kick_jianzi\kick_jianzi_015.jpg,video\kick_jianzi\kick_jianzi_015.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: teenager / adult / middle-aged / senior 5. Race/Ethnicity: East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kick_jianzi,16,video\kick_jianzi\kick_jianzi_016.jpg,video\kick_jianzi\kick_jianzi_016.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,white
kick_jianzi,17,video\kick_jianzi\kick_jianzi_017.jpg,video\kick_jianzi\kick_jianzi_017.jpg,default,1. no 2. visible 3. male 4. child 5. East Asian,no,visible,male,child,east asian
kick_jianzi,18,video\kick_jianzi\kick_jianzi_018.jpg,video\kick_jianzi\kick_jianzi_018.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: East Asian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,teenager,east asian
kick_jianzi,19,video\kick_jianzi\kick_jianzi_019.jpg,video\kick_jianzi\kick_jianzi_019.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: middle-aged (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: East Asian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,middle-aged,east asian
kick_open_door,0,video\kick_open_door\kick_open_door_000.jpg,video\kick_open_door\kick_open_door_000.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
kick_open_door,1,video\kick_open_door\kick_open_door_001.jpg,video\kick_open_door\kick_open_door_001.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
kick_open_door,2,video\kick_open_door\kick_open_door_002.jpg,video\kick_open_door\kick_open_door_002.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: not visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,not visible,male,teenager,indian
kick_open_door,3,video\kick_open_door\kick_open_door_003.jpg,video\kick_open_door\kick_open_door_003.jpg,default,1. yes 2. not visible 3. male 4. adult 5. White,yes,not visible,male,adult,white
kick_open_door,4,video\kick_open_door\kick_open_door_004.jpg,video\kick_open_door\kick_open_door_004.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
kick_open_door,5,video\kick_open_door\kick_open_door_005.jpg,video\kick_open_door\kick_open_door_005.jpg,default,1. No 2. Not visible 3. Male 4. Adult 5. Middle Eastern,no,not visible,male,adult,middle eastern
kick_open_door,6,video\kick_open_door\kick_open_door_006.jpg,video\kick_open_door\kick_open_door_006.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
kick_open_door,7,video\kick_open_door\kick_open_door_007.jpg,video\kick_open_door\kick_open_door_007.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kick_open_door,8,video\kick_open_door\kick_open_door_008.jpg,video\kick_open_door\kick_open_door_008.jpg,default,1. yes 2. visible 3. male 4. adult 5. Black,yes,visible,male,adult,black
kick_open_door,9,video\kick_open_door\kick_open_door_009.jpg,video\kick_open_door\kick_open_door_009.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: not visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,not visible,male,teenager,white
kick_open_door,10,video\kick_open_door\kick_open_door_010.jpg,video\kick_open_door\kick_open_door_010.jpg,default,1. yes 2. not visible 3. female 4. adult 5. White,yes,not visible,female,adult,white
kick_open_door,11,video\kick_open_door\kick_open_door_011.jpg,video\kick_open_door\kick_open_door_011.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
kick_open_door,12,video\kick_open_door\kick_open_door_012.jpg,video\kick_open_door\kick_open_door_012.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
kick_open_door,13,video\kick_open_door\kick_open_door_013.jpg,video\kick_open_door\kick_open_door_013.jpg,default,1. yes 2. not visible 3. male 4. adult 5. White,yes,not visible,male,adult,white
kick_open_door,14,video\kick_open_door\kick_open_door_014.jpg,video\kick_open_door\kick_open_door_014.jpg,default,1. yes 2. not visible 3. male 4. adult 5. Middle Eastern,yes,not visible,male,adult,middle eastern
kick_open_door,15,video\kick_open_door\kick_open_door_015.jpg,video\kick_open_door\kick_open_door_015.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: child (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Black (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,child,black
kick_open_door,16,video\kick_open_door\kick_open_door_016.jpg,video\kick_open_door\kick_open_door_016.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,teenager,white
kick_open_door,17,video\kick_open_door\kick_open_door_017.jpg,video\kick_open_door\kick_open_door_017.jpg,default,1. no 2. visible 3. male 4. adult 5. White,no,visible,male,adult,white
kick_open_door,18,video\kick_open_door\kick_open_door_018.jpg,video\kick_open_door\kick_open_door_018.jpg,default,1. yes 2. not visible 3. male 4. adult 5. White,yes,not visible,male,adult,white
kick_open_door,19,video\kick_open_door\kick_open_door_019.jpg,video\kick_open_door\kick_open_door_019.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
kiss,0,video\kiss\kiss_000.jpg,video\kiss\kiss_000.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged 5. Race/Ethnicity: White,ERROR,ERROR,ERROR,ERROR,white
kiss,1,video\kiss\kiss_001.jpg,video\kiss\kiss_001.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
kiss,2,video\kiss\kiss_002.jpg,video\kiss\kiss_002.jpg,default,1. Number of People: yes / no (Select: yes / no) 2. Face Visibility: visible / not visible (Select: visible / not visible) 3. Gender: female / other (Select: female / other) 4. Age Group: teenager / middle-aged / senior (Select: teenager / middle-aged / senior) 5. Race/Ethnicity: White / other (Select: White / other),ERROR,ERROR,ERROR,ERROR,white
kiss,3,video\kiss\kiss_003.jpg,video\kiss\kiss_003.jpg,default,1. no 2. visible 3. female 4. child 5. East Asian,no,visible,female,child,east asian
kiss,4,video\kiss\kiss_004.jpg,video\kiss\kiss_004.jpg,default,1. Number of People: yes / no (Select: yes) 2. Face Visibility: visible / not visible (Select: visible) 3. Gender: male / female / other (Select: male) 4. Age Group: teenager / adult / middle-aged (Select: teenager) 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino (Select: White),yes,visible,male,teenager,white
kiss,5,video\kiss\kiss_005.jpg,video\kiss\kiss_005.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: teenager / adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kiss,6,video\kiss\kiss_006.jpg,video\kiss\kiss_006.jpg,default,1. Number of People: yes / no (Select: yes) 2. Face Visibility: visible / not visible (Select: visible) 3. Gender: female / other (Select: female) 4. Age Group: teenager / middle-aged / senior (Select: teenager) 5. Race/Ethnicity: White / East Asian / Southeast Asian (Select: White),yes,visible,female,teenager,white
kiss,7,video\kiss\kiss_007.jpg,video\kiss\kiss_007.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: teenager / adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kiss,8,video\kiss\kiss_008.jpg,video\kiss\kiss_008.jpg,default,1. Number of People: yes / no (Select: yes) 2. Face Visibility: visible / not visible (Select: visible) 3. Gender: female / other (Select: female) 4. Age Group: teenager / middle-aged / senior (Select: teenager) 5. Race/Ethnicity: White / Indian / Southeast Asian / Middle Eastern / Latino (Select: White),yes,visible,female,teenager,white
kiss,9,video\kiss\kiss_009.jpg,video\kiss\kiss_009.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: teenager / middle-aged / senior 5. Race/Ethnicity: White / Indian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kiss,10,video\kiss\kiss_010.jpg,video\kiss\kiss_010.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: teenager / middle-aged 5. Race/Ethnicity: White / East Asian,ERROR,ERROR,ERROR,ERROR,ERROR
kiss,11,video\kiss\kiss_011.jpg,video\kiss\kiss_011.jpg,default,1. Number of People: yes (1) 2. Face Visibility: not visible (2) 3. Gender: female (3) 4. Age Group: adult (4) 5. Race/Ethnicity: Indian (5),ERROR,ERROR,ERROR,ERROR,ERROR
kiss,12,video\kiss\kiss_012.jpg,video\kiss\kiss_012.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
kiss,13,video\kiss\kiss_013.jpg,video\kiss\kiss_013.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,indian
kiss,14,video\kiss\kiss_014.jpg,video\kiss\kiss_014.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: child (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,child,white
kiss,15,video\kiss\kiss_015.jpg,video\kiss\kiss_015.jpg,default,1. Number of People: yes / no (Answer: yes) 2. Face Visibility: visible / not visible (Answer: visible) 3. Gender: female / other (Answer: female) 4. Age Group: teenager / middle-aged (Answer: teenager) 5. Race/Ethnicity: White / Southeast Asian (Answer: White / Southeast Asian),yes,visible,female,teenager,ERROR
kiss,16,video\kiss\kiss_016.jpg,video\kiss\kiss_016.jpg,default,1. Number of People: yes / no (Select: yes / no) 2. Face Visibility: visible / not visible (Select: visible / not visible) 3. Gender: female / other (Select: female / other) 4. Age Group: child / teenager (Select: child / teenager) 5. Race/Ethnicity: White / Southeast Asian (Select: White / Southeast Asian),ERROR,ERROR,ERROR,ERROR,ERROR
kiss,17,video\kiss\kiss_017.jpg,video\kiss\kiss_017.jpg,default,1. Number of People: yes (1 person) 2. Face Visibility: visible (person's face is clearly visible) 3. Gender: male (person appears to be male) 4. Age Group: teenager (person appears to belong to the teenage age group) 5. Race/Ethnicity: East Asian (person appears to be of East Asian ethnicity),ERROR,ERROR,ERROR,ERROR,ERROR
kiss,18,video\kiss\kiss_018.jpg,video\kiss\kiss_018.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged 5. Race/Ethnicity: White / Southeast Asian,ERROR,ERROR,ERROR,ERROR,ERROR
kiss,19,video\kiss\kiss_019.jpg,video\kiss\kiss_019.jpg,default,1. Number of People: yes (1 / 1) 2. Face Visibility: visible (1 / 1) 3. Gender: female (1 / 1) 4. Age Group: teenager (1 / 1) 5. Race/Ethnicity: White (1 / 1),ERROR,ERROR,ERROR,ERROR,ERROR
knitting,0,video\knitting\knitting_000.jpg,video\knitting\knitting_000.jpg,default,1. yes 2. visible 3. female 4. adult 5. Indian,yes,visible,female,adult,indian
knitting,1,video\knitting\knitting_001.jpg,video\knitting\knitting_001.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: senior (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,senior,indian
knitting,2,video\knitting\knitting_002.jpg,video\knitting\knitting_002.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: middle-aged (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,middle-aged,indian
knitting,3,video\knitting\knitting_003.jpg,video\knitting\knitting_003.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged 5. Race/Ethnicity: White / East Asian,ERROR,ERROR,ERROR,ERROR,ERROR
knitting,4,video\knitting\knitting_004.jpg,video\knitting\knitting_004.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
knitting,5,video\knitting\knitting_005.jpg,video\knitting\knitting_005.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
knitting,6,video\knitting\knitting_006.jpg,video\knitting\knitting_006.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: middle-aged (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,middle-aged,white
knitting,7,video\knitting\knitting_007.jpg,video\knitting\knitting_007.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: East Asian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,east asian
knitting,8,video\knitting\knitting_008.jpg,video\knitting\knitting_008.jpg,default,1. yes 2. visible 3. female 4. child 5. East Asian,yes,visible,female,child,east asian
knitting,9,video\knitting\knitting_009.jpg,video\knitting\knitting_009.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: senior (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,senior,indian
knitting,10,video\knitting\knitting_010.jpg,video\knitting\knitting_010.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
